pca_1,pca_2,tsne_1,tsne_2,dataset,path,similar_name,similar_image_paths,similar_label_paths,IoU_score
9814.668368574747,17089.246176870714,11.795944,11.942017,Cityscapes,dataset\original_cityscapes_inputs\212.jpeg,0004329.png,dataset\SYNTHIA_256\image\0004329.png,dataset\SYNTHIA_256\new_labels_100\0004329.png,0.6393280029296875
3924.1223673413633,-3482.757879729268,-4.3707695,9.387985,Cityscapes,dataset\original_cityscapes_inputs\489.jpeg,0004329.png,dataset\SYNTHIA_256\image\0004329.png,dataset\SYNTHIA_256\new_labels_100\0004329.png,0.6738739013671875
-3162.7039602767695,-3537.246945511101,3.9303558,-8.070379,Cityscapes,dataset\original_cityscapes_inputs\18.jpeg,0003550.png,dataset\SYNTHIA_256\image\0003550.png,dataset\SYNTHIA_256\new_labels_100\0003550.png,0.4770050048828125
-6151.1023565486485,275.2070033827602,4.4226594,2.032917,Cityscapes,dataset\original_cityscapes_inputs\222.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.714935302734375
2391.685674371121,-13779.74771025137,-20.104048,-6.590181,Cityscapes,dataset\original_cityscapes_inputs\141.jpeg,0003550.png,dataset\SYNTHIA_256\image\0003550.png,dataset\SYNTHIA_256\new_labels_100\0003550.png,0.458770751953125
4704.924399683738,13610.248957794638,3.2343504,6.9740205,Cityscapes,dataset\original_cityscapes_inputs\309.jpeg,0004446.png,dataset\SYNTHIA_256\image\0004446.png,dataset\SYNTHIA_256\new_labels_100\0004446.png,0.64556884765625
7606.994457132271,13679.55214565283,10.753139,13.751558,Cityscapes,dataset\original_cityscapes_inputs\191.jpeg,0004759.png,dataset\SYNTHIA_256\image\0004759.png,dataset\SYNTHIA_256\new_labels_100\0004759.png,0.6203765869140625
-3542.9400554397007,2804.8182792903795,-8.4575615,-2.9995766,Cityscapes,dataset\original_cityscapes_inputs\253.jpeg,0005323.png,dataset\SYNTHIA_256\image\0005323.png,dataset\SYNTHIA_256\new_labels_100\0005323.png,0.4279022216796875
-2216.616452346023,4843.307436953725,1.6986103,4.3147073,Cityscapes,dataset\original_cityscapes_inputs\429.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.625732421875
-4889.98875893065,-2473.8119028412643,-3.8967109,1.3262066,Cityscapes,dataset\original_cityscapes_inputs\65.jpeg,0003594.png,dataset\SYNTHIA_256\image\0003594.png,dataset\SYNTHIA_256\new_labels_100\0003594.png,0.550079345703125
40.69950961754097,-11793.231447149,-13.836965,2.3670707,Cityscapes,dataset\original_cityscapes_inputs\474.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.5860137939453125
6919.530376045813,-1372.6356820538788,-5.06265,13.475144,Cityscapes,dataset\original_cityscapes_inputs\115.jpeg,0004446.png,dataset\SYNTHIA_256\image\0004446.png,dataset\SYNTHIA_256\new_labels_100\0004446.png,0.5887603759765625
8581.635250658013,20623.502788788974,-18.564991,-12.433678,Cityscapes,dataset\original_cityscapes_inputs\268.jpeg,0004686.png,dataset\SYNTHIA_256\image\0004686.png,dataset\SYNTHIA_256\new_labels_100\0004686.png,0.64947509765625
-3544.2823333734364,10250.952507938506,13.138057,7.547526,Cityscapes,dataset\original_cityscapes_inputs\480.jpeg,0005323.png,dataset\SYNTHIA_256\image\0005323.png,dataset\SYNTHIA_256\new_labels_100\0005323.png,0.64227294921875
-4988.351705888427,-3144.309663001094,-1.2777003,-5.623028,Cityscapes,dataset\original_cityscapes_inputs\112.jpeg,0005541.png,dataset\SYNTHIA_256\image\0005541.png,dataset\SYNTHIA_256\new_labels_100\0005541.png,0.6417694091796875
-1151.28470433336,-379.79926317767286,-0.718344,-4.005785,Cityscapes,dataset\original_cityscapes_inputs\19.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.625
-1150.4508267028493,-3335.3848529656584,0.7793773,-5.150614,Cityscapes,dataset\original_cityscapes_inputs\318.jpeg,0004329.png,dataset\SYNTHIA_256\image\0004329.png,dataset\SYNTHIA_256\new_labels_100\0004329.png,0.5637054443359375
2801.730985471049,-4615.7275573083625,-6.8082724,9.692705,Cityscapes,dataset\original_cityscapes_inputs\270.jpeg,0005323.png,dataset\SYNTHIA_256\image\0005323.png,dataset\SYNTHIA_256\new_labels_100\0005323.png,0.4640045166015625
9368.7821070731,-4817.796751932335,-8.652173,9.4495535,Cityscapes,dataset\original_cityscapes_inputs\436.jpeg,0004446.png,dataset\SYNTHIA_256\image\0004446.png,dataset\SYNTHIA_256\new_labels_100\0004446.png,0.4520111083984375
-4671.071552715522,-1611.7153213162396,1.301069,-0.42625156,Cityscapes,dataset\original_cityscapes_inputs\421.jpeg,0004446.png,dataset\SYNTHIA_256\image\0004446.png,dataset\SYNTHIA_256\new_labels_100\0004446.png,0.7080078125
7835.391288844683,-12986.124657004952,-14.122783,3.618637,Cityscapes,dataset\original_cityscapes_inputs\307.jpeg,0004446.png,dataset\SYNTHIA_256\image\0004446.png,dataset\SYNTHIA_256\new_labels_100\0004446.png,0.65850830078125
-4450.561099047097,5101.396715596253,9.646482,1.0878184,Cityscapes,dataset\original_cityscapes_inputs\21.jpeg,0004446.png,dataset\SYNTHIA_256\image\0004446.png,dataset\SYNTHIA_256\new_labels_100\0004446.png,0.7210693359375
-5446.111399493324,1345.3595355348277,3.2303581,-2.375585,Cityscapes,dataset\original_cityscapes_inputs\201.jpeg,0000303.png,dataset\SYNTHIA_256\image\0000303.png,dataset\SYNTHIA_256\new_labels_100\0000303.png,0.51947021484375
4569.070199240329,6888.043520030709,0.41483927,8.710454,Cityscapes,dataset\original_cityscapes_inputs\218.jpeg,0004446.png,dataset\SYNTHIA_256\image\0004446.png,dataset\SYNTHIA_256\new_labels_100\0004446.png,0.5601806640625
4720.667581425741,4305.227802834015,14.723921,17.400524,Cityscapes,dataset\original_cityscapes_inputs\127.jpeg,0004329.png,dataset\SYNTHIA_256\image\0004329.png,dataset\SYNTHIA_256\new_labels_100\0004329.png,0.61590576171875
6080.56435004181,6579.955716551172,-4.5403147,4.23517,Cityscapes,dataset\original_cityscapes_inputs\398.jpeg,0005323.png,dataset\SYNTHIA_256\image\0005323.png,dataset\SYNTHIA_256\new_labels_100\0005323.png,0.4720001220703125
6865.941923009798,3975.6044074456017,1.6548203,12.083292,Cityscapes,dataset\original_cityscapes_inputs\169.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.6507568359375
2804.5631592951554,297.44552401307277,-2.737055,8.390836,Cityscapes,dataset\original_cityscapes_inputs\499.jpeg,0004329.png,dataset\SYNTHIA_256\image\0004329.png,dataset\SYNTHIA_256\new_labels_100\0004329.png,0.624481201171875
-4124.470000816525,-3908.091556159283,-4.684602,0.17920637,Cityscapes,dataset\original_cityscapes_inputs\389.jpeg,0000309.png,dataset\SYNTHIA_256\image\0000309.png,dataset\SYNTHIA_256\new_labels_100\0000309.png,0.4461822509765625
-1714.9580236442616,1767.858854286859,1.0361212,3.1085904,Cityscapes,dataset\original_cityscapes_inputs\123.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.514312744140625
-6779.611716742949,2427.578842414601,7.9364166,-3.968882,Cityscapes,dataset\original_cityscapes_inputs\322.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.5137939453125
6033.984039335177,7329.936573549208,10.527474,11.68807,Cityscapes,dataset\original_cityscapes_inputs\37.jpeg,0005478.png,dataset\SYNTHIA_256\image\0005478.png,dataset\SYNTHIA_256\new_labels_100\0005478.png,0.4967041015625
527.0202635130973,7438.773260620871,6.2483764,4.7403398,Cityscapes,dataset\original_cityscapes_inputs\117.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.5605316162109375
-1014.2958982309178,2231.1005758613596,-0.92720777,4.273329,Cityscapes,dataset\original_cityscapes_inputs\317.jpeg,0004686.png,dataset\SYNTHIA_256\image\0004686.png,dataset\SYNTHIA_256\new_labels_100\0004686.png,0.464813232421875
-3167.145463467471,-1130.1752647736662,4.54905,0.6282279,Cityscapes,dataset\original_cityscapes_inputs\110.jpeg,0004688.png,dataset\SYNTHIA_256\image\0004688.png,dataset\SYNTHIA_256\new_labels_100\0004688.png,0.5255584716796875
-2681.482910566415,4082.673710253759,8.809154,1.4885828,Cityscapes,dataset\original_cityscapes_inputs\443.jpeg,0005541.png,dataset\SYNTHIA_256\image\0005541.png,dataset\SYNTHIA_256\new_labels_100\0005541.png,0.61724853515625
2745.952655160327,-2701.3524085007907,-4.781115,10.9105015,Cityscapes,dataset\original_cityscapes_inputs\10.jpeg,0005323.png,dataset\SYNTHIA_256\image\0005323.png,dataset\SYNTHIA_256\new_labels_100\0005323.png,0.438812255859375
-18572.355687902338,9462.61580184998,14.630049,-7.4115734,Synthia,dataset\SYNTHIA_256\image\0009007.png,161.jpeg,dataset\original_cityscapes_inputs\161.jpeg,dataset\cityscapes_labels_100\161.jpeg,0.6223297119140625
1727.3658957874256,22478.307869557168,9.000059,18.539972,Synthia,dataset\SYNTHIA_256\image\0001319.png,421.jpeg,dataset\original_cityscapes_inputs\421.jpeg,dataset\cityscapes_labels_100\421.jpeg,0.510894775390625
861.1985361129964,18163.496259681408,-9.1899185,-7.115591,Synthia,dataset\SYNTHIA_256\image\0000221.png,161.jpeg,dataset\original_cityscapes_inputs\161.jpeg,dataset\cityscapes_labels_100\161.jpeg,0.5430755615234375
-16601.523605176844,1615.3443730109777,12.654046,-10.350667,Synthia,dataset\SYNTHIA_256\image\0009387.png,152.jpeg,dataset\original_cityscapes_inputs\152.jpeg,dataset\cityscapes_labels_100\152.jpeg,0.38690185546875
-15106.398284360032,-176.16778812454675,12.034912,-8.582499,Synthia,dataset\SYNTHIA_256\image\0001731.png,443.jpeg,dataset\original_cityscapes_inputs\443.jpeg,dataset\cityscapes_labels_100\443.jpeg,0.458770751953125
27518.147158431246,16776.4264423105,4.1279316,19.909925,Synthia,dataset\SYNTHIA_256\image\0001133.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.477325439453125
31712.142072920942,-13837.4687034679,-15.949085,11.340149,Synthia,dataset\SYNTHIA_256\image\0006123.png,323.jpeg,dataset\original_cityscapes_inputs\323.jpeg,dataset\cityscapes_labels_100\323.jpeg,0.5403900146484375
-21280.552028479528,2687.7324366540383,14.690306,-11.269647,Synthia,dataset\SYNTHIA_256\image\0003249.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.5516815185546875
30592.587949779438,7233.228294339177,0.46665636,19.547243,Synthia,dataset\SYNTHIA_256\image\0008361.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.3423919677734375
21883.056149651053,9395.737818062278,-0.06709286,17.971922,Synthia,dataset\SYNTHIA_256\image\0002178.png,323.jpeg,dataset\original_cityscapes_inputs\323.jpeg,dataset\cityscapes_labels_100\323.jpeg,0.5607147216796875
-13429.87091108104,5008.467484480809,14.339818,-7.0024147,Synthia,dataset\SYNTHIA_256\image\0009019.png,353.jpeg,dataset\original_cityscapes_inputs\353.jpeg,dataset\cityscapes_labels_100\353.jpeg,0.551910400390625
8800.21750957479,-3701.289968405336,-18.762026,5.8306794,Synthia,dataset\SYNTHIA_256\image\0003002.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.4500274658203125
-8971.125694161294,2268.290384083417,-6.6954346,-4.3646383,Synthia,dataset\SYNTHIA_256\image\0005650.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.65826416015625
-10934.320461899399,3025.8386356201786,-12.317417,38.892376,Synthia,dataset\SYNTHIA_256\image\0008761.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.4478302001953125
19249.8030858257,-28410.954777710438,-15.270893,-0.97979945,Synthia,dataset\SYNTHIA_256\image\0006441.png,305.jpeg,dataset\original_cityscapes_inputs\305.jpeg,dataset\cityscapes_labels_100\305.jpeg,0.51226806640625
-24480.113549511967,-887.36410119358,15.45806,-13.280977,Synthia,dataset\SYNTHIA_256\image\0008684.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.4116668701171875
-8837.199544112493,-7478.442712950091,4.113776,-14.494262,Synthia,dataset\SYNTHIA_256\image\0006656.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.557830810546875
4332.405533298361,-11965.697242782413,-6.5010138,-13.579984,Synthia,dataset\SYNTHIA_256\image\0000455.png,115.jpeg,dataset\original_cityscapes_inputs\115.jpeg,dataset\cityscapes_labels_100\115.jpeg,0.57183837890625
-2872.286845849408,20101.53647963304,-8.426838,-7.1269403,Synthia,dataset\SYNTHIA_256\image\0008284.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.5394744873046875
-8888.785289114829,18175.72344440551,12.637974,1.8567953,Synthia,dataset\SYNTHIA_256\image\0005541.png,112.jpeg,dataset\original_cityscapes_inputs\112.jpeg,dataset\cityscapes_labels_100\112.jpeg,0.6417694091796875
-22243.356784543175,2172.8489785171287,13.676676,-11.436349,Synthia,dataset\SYNTHIA_256\image\0002920.png,51.jpeg,dataset\original_cityscapes_inputs\51.jpeg,dataset\cityscapes_labels_100\51.jpeg,0.510528564453125
-7805.2609086905495,-4004.5879081977523,4.3736696,-10.546239,Synthia,dataset\SYNTHIA_256\image\0001787.png,70.jpeg,dataset\original_cityscapes_inputs\70.jpeg,dataset\cityscapes_labels_100\70.jpeg,0.3881683349609375
-2313.8408764214655,17782.67709121652,-10.916631,-16.278654,Synthia,dataset\SYNTHIA_256\image\0007988.png,21.jpeg,dataset\original_cityscapes_inputs\21.jpeg,dataset\cityscapes_labels_100\21.jpeg,0.521820068359375
-9824.314835689476,6323.8030557066,9.071471,-7.950257,Synthia,dataset\SYNTHIA_256\image\0005478.png,283.jpeg,dataset\original_cityscapes_inputs\283.jpeg,dataset\cityscapes_labels_100\283.jpeg,0.701080322265625
15871.51111991181,-2941.593989330649,-16.73209,-4.3329887,Synthia,dataset\SYNTHIA_256\image\0008817.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.54461669921875
7355.46205436532,14126.125645877584,11.553858,15.049573,Synthia,dataset\SYNTHIA_256\image\0007275.png,189.jpeg,dataset\original_cityscapes_inputs\189.jpeg,dataset\cityscapes_labels_100\189.jpeg,0.40460205078125
-15174.14371959101,-8499.380855999672,7.5718584,-13.996917,Synthia,dataset\SYNTHIA_256\image\0009035.png,161.jpeg,dataset\original_cityscapes_inputs\161.jpeg,dataset\cityscapes_labels_100\161.jpeg,0.5450897216796875
3876.793942984556,-10681.238102189913,-9.4317665,0.96817887,Synthia,dataset\SYNTHIA_256\image\0005323.png,480.jpeg,dataset\original_cityscapes_inputs\480.jpeg,dataset\cityscapes_labels_100\480.jpeg,0.64227294921875
3865.480999788562,-7600.136468367547,-14.780369,1.4569364,Synthia,dataset\SYNTHIA_256\image\0006564.png,21.jpeg,dataset\original_cityscapes_inputs\21.jpeg,dataset\cityscapes_labels_100\21.jpeg,0.540740966796875
5153.524393991187,6246.308461646025,10.433585,9.367891,Synthia,dataset\SYNTHIA_256\image\0005755.png,283.jpeg,dataset\original_cityscapes_inputs\283.jpeg,dataset\cityscapes_labels_100\283.jpeg,0.5207672119140625
-7758.244997921179,13234.315810810063,12.730513,0.6203532,Synthia,dataset\SYNTHIA_256\image\0002429.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.4562530517578125
5806.240895115055,11853.567850411762,8.850488,16.052294,Synthia,dataset\SYNTHIA_256\image\0008993.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.5602264404296875
-21679.983881088876,56.69223697439642,13.219118,-12.316424,Synthia,dataset\SYNTHIA_256\image\0002937.png,51.jpeg,dataset\original_cityscapes_inputs\51.jpeg,dataset\cityscapes_labels_100\51.jpeg,0.46197509765625
2988.042293174664,-11340.064582999463,-15.836973,1.5218222,Synthia,dataset\SYNTHIA_256\image\0007342.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.5415496826171875
21506.51724642996,-9588.47413472444,-13.489826,9.325616,Synthia,dataset\SYNTHIA_256\image\0008973.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.586029052734375
1639.9325124052698,29595.6246004987,6.883753,18.855875,Synthia,dataset\SYNTHIA_256\image\0006118.png,323.jpeg,dataset\original_cityscapes_inputs\323.jpeg,dataset\cityscapes_labels_100\323.jpeg,0.5608367919921875
-9038.153179384031,-5742.70439993102,5.48435,-12.157467,Synthia,dataset\SYNTHIA_256\image\0001336.png,421.jpeg,dataset\original_cityscapes_inputs\421.jpeg,dataset\cityscapes_labels_100\421.jpeg,0.522125244140625
18515.857424713016,-5536.024984824557,-20.321936,-2.873174,Synthia,dataset\SYNTHIA_256\image\0007757.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.5254974365234375
-10702.776740192803,-6892.000231175243,4.59146,-13.0210705,Synthia,dataset\SYNTHIA_256\image\0006274.png,283.jpeg,dataset\original_cityscapes_inputs\283.jpeg,dataset\cityscapes_labels_100\283.jpeg,0.5301513671875
-6662.005141053968,5556.4956288196645,-4.0725317,-6.493898,Synthia,dataset\SYNTHIA_256\image\0001739.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.462890625
-6016.057948473515,12162.466740828428,14.521194,-0.42390546,Synthia,dataset\SYNTHIA_256\image\0000461.png,21.jpeg,dataset\original_cityscapes_inputs\21.jpeg,dataset\cityscapes_labels_100\21.jpeg,0.5270233154296875
-7978.672540814517,-10504.115221185064,-0.9828858,-12.529623,Synthia,dataset\SYNTHIA_256\image\0004999.png,189.jpeg,dataset\original_cityscapes_inputs\189.jpeg,dataset\cityscapes_labels_100\189.jpeg,0.5936126708984375
-2297.9793723237067,-7299.266910699768,-5.511737,-12.197435,Synthia,dataset\SYNTHIA_256\image\0000303.png,330.jpeg,dataset\original_cityscapes_inputs\330.jpeg,dataset\cityscapes_labels_100\330.jpeg,0.5368194580078125
-3543.033987063882,-2013.967418676505,6.538883,-1.3642929,Synthia,dataset\SYNTHIA_256\image\0008695.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.3686065673828125
9819.722510898018,-9423.432827914097,-8.323805,-12.201984,Synthia,dataset\SYNTHIA_256\image\0004759.png,161.jpeg,dataset\original_cityscapes_inputs\161.jpeg,dataset\cityscapes_labels_100\161.jpeg,0.71441650390625
-4553.05301413218,-10398.433644175688,-6.753756,-10.00264,Synthia,dataset\SYNTHIA_256\image\0004862.png,51.jpeg,dataset\original_cityscapes_inputs\51.jpeg,dataset\cityscapes_labels_100\51.jpeg,0.5924072265625
9248.977570689243,-11073.001593742698,-15.92902,-3.6043527,Synthia,dataset\SYNTHIA_256\image\0003848.png,161.jpeg,dataset\original_cityscapes_inputs\161.jpeg,dataset\cityscapes_labels_100\161.jpeg,0.56439208984375
-15529.012842263246,-2597.5624955400913,10.024249,-12.722222,Synthia,dataset\SYNTHIA_256\image\0006213.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.4187164306640625
2553.786316888375,-960.6665315614579,-8.903968,18.625189,Synthia,dataset\SYNTHIA_256\image\0008614.png,283.jpeg,dataset\original_cityscapes_inputs\283.jpeg,dataset\cityscapes_labels_100\283.jpeg,0.403076171875
15563.400598833896,-6609.359285395249,-7.7046785,15.033981,Synthia,dataset\SYNTHIA_256\image\0002888.png,161.jpeg,dataset\original_cityscapes_inputs\161.jpeg,dataset\cityscapes_labels_100\161.jpeg,0.574462890625
22011.002466813658,-8706.819356903132,-15.104732,10.330792,Synthia,dataset\SYNTHIA_256\image\0003513.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.607086181640625
-5562.078815834079,-1814.3220672947755,7.744819,-8.909023,Synthia,dataset\SYNTHIA_256\image\0005476.png,283.jpeg,dataset\original_cityscapes_inputs\283.jpeg,dataset\cityscapes_labels_100\283.jpeg,0.714996337890625
15646.052582189186,-9052.041035759863,-18.887068,0.75859934,Synthia,dataset\SYNTHIA_256\image\0002794.png,421.jpeg,dataset\original_cityscapes_inputs\421.jpeg,dataset\cityscapes_labels_100\421.jpeg,0.5787200927734375
-28355.16735975764,797.8458794324102,15.98946,-12.295481,Synthia,dataset\SYNTHIA_256\image\0005598.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.5720977783203125
-2962.3841128819863,-10930.639675189374,-1.7258121,-14.117875,Synthia,dataset\SYNTHIA_256\image\0005105.png,489.jpeg,dataset\original_cityscapes_inputs\489.jpeg,dataset\cityscapes_labels_100\489.jpeg,0.4831390380859375
-12542.772682894856,11046.306771650783,12.596761,-5.89854,Synthia,dataset\SYNTHIA_256\image\0004074.png,283.jpeg,dataset\original_cityscapes_inputs\283.jpeg,dataset\cityscapes_labels_100\283.jpeg,0.6635894775390625
-5444.08592720853,5398.294427626354,-4.0777297,-4.6115384,Synthia,dataset\SYNTHIA_256\image\0006328.png,241.jpeg,dataset\original_cityscapes_inputs\241.jpeg,dataset\cityscapes_labels_100\241.jpeg,0.45361328125
-8559.033516675207,-7633.408693794214,-1.1960198,-11.357072,Synthia,dataset\SYNTHIA_256\image\0004965.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.5481414794921875
16940.01328406382,24298.713719346266,4.482448,18.608723,Synthia,dataset\SYNTHIA_256\image\0000828.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.3219451904296875
-8444.208675225285,-12498.67848053962,-1.242363,-16.728312,Synthia,dataset\SYNTHIA_256\image\0009366.png,115.jpeg,dataset\original_cityscapes_inputs\115.jpeg,dataset\cityscapes_labels_100\115.jpeg,0.386566162109375
18628.89284544025,-15796.453472231377,-10.344001,6.153066,Synthia,dataset\SYNTHIA_256\image\0003343.png,283.jpeg,dataset\original_cityscapes_inputs\283.jpeg,dataset\cityscapes_labels_100\283.jpeg,0.5083770751953125
-2165.3704549803933,-4583.219104268951,-2.8457036,-10.244408,Synthia,dataset\SYNTHIA_256\image\0004058.png,161.jpeg,dataset\original_cityscapes_inputs\161.jpeg,dataset\cityscapes_labels_100\161.jpeg,0.66400146484375
8419.97352770248,-22074.204026218355,-16.779139,-0.34599376,Synthia,dataset\SYNTHIA_256\image\0003786.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.5771636962890625
-1714.774856671819,81.96065922394578,-0.18425386,3.047672,Synthia,dataset\SYNTHIA_256\image\0008737.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.4624176025390625
23336.476827557904,-2878.8760266091836,-13.1475525,10.420453,Synthia,dataset\SYNTHIA_256\image\0008950.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.5887908935546875
-4981.302671787248,-3276.0553131782253,3.1095028,-18.29075,Synthia,dataset\SYNTHIA_256\image\0004812.png,21.jpeg,dataset\original_cityscapes_inputs\21.jpeg,dataset\cityscapes_labels_100\21.jpeg,0.6146392822265625
9048.711059557438,-7865.249236427577,-10.001253,8.022446,Synthia,dataset\SYNTHIA_256\image\0003766.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.567138671875
6772.333502588469,14195.815866919105,7.517548,-21.970364,Synthia,dataset\SYNTHIA_256\image\0000907.png,112.jpeg,dataset\original_cityscapes_inputs\112.jpeg,dataset\cityscapes_labels_100\112.jpeg,0.453460693359375
-13936.982965460284,-9566.741090778083,5.9551296,-13.82943,Synthia,dataset\SYNTHIA_256\image\0008417.png,115.jpeg,dataset\original_cityscapes_inputs\115.jpeg,dataset\cityscapes_labels_100\115.jpeg,0.5148773193359375
-2949.741389304704,4114.484216817799,7.5898023,0.4358723,Synthia,dataset\SYNTHIA_256\image\0001611.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.55908203125
-3262.8613203823597,-12840.631592458449,-0.7950164,-13.976636,Synthia,dataset\SYNTHIA_256\image\0005138.png,138.jpeg,dataset\original_cityscapes_inputs\138.jpeg,dataset\cityscapes_labels_100\138.jpeg,0.377410888671875
23465.685509639297,-14040.523101154937,-20.461485,3.4864469,Synthia,dataset\SYNTHIA_256\image\0003281.png,21.jpeg,dataset\original_cityscapes_inputs\21.jpeg,dataset\cityscapes_labels_100\21.jpeg,0.501983642578125
-538.3988766621312,-5007.134588409232,-8.24159,0.1692454,Synthia,dataset\SYNTHIA_256\image\0003085.png,258.jpeg,dataset\original_cityscapes_inputs\258.jpeg,dataset\cityscapes_labels_100\258.jpeg,0.4038848876953125
15677.913510233802,-6493.605871299171,-8.18973,12.95203,Synthia,dataset\SYNTHIA_256\image\0003357.png,443.jpeg,dataset\original_cityscapes_inputs\443.jpeg,dataset\cityscapes_labels_100\443.jpeg,0.6105804443359375
-6988.775609377738,-4844.18166989619,4.6246514,-10.249965,Synthia,dataset\SYNTHIA_256\image\0001797.png,115.jpeg,dataset\original_cityscapes_inputs\115.jpeg,dataset\cityscapes_labels_100\115.jpeg,0.3209381103515625
1010.3682869159603,-8745.206928825637,-4.9012313,-13.290639,Synthia,dataset\SYNTHIA_256\image\0000347.png,19.jpeg,dataset\original_cityscapes_inputs\19.jpeg,dataset\cityscapes_labels_100\19.jpeg,0.48724365234375
-1326.2303065607084,2071.164229050206,0.35183436,-1.3315576,Synthia,dataset\SYNTHIA_256\image\0005033.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.5834197998046875
-9254.051494214049,-790.7426261899667,11.045199,-17.982765,Synthia,dataset\SYNTHIA_256\image\0007481.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.6614990234375
-13433.828518542437,1763.5167000835636,14.889124,-17.163006,Synthia,dataset\SYNTHIA_256\image\0006082.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.5718536376953125
30723.561865444455,8067.865309336672,-2.1824763,19.57327,Synthia,dataset\SYNTHIA_256\image\0001894.png,61.jpeg,dataset\original_cityscapes_inputs\61.jpeg,dataset\cityscapes_labels_100\61.jpeg,0.37664794921875
