pca_1,pca_2,tsne_1,tsne_2,dataset,path,similar_name,similar_image_paths,similar_label_paths,IoU_score
26406.23867226793,11020.99130577415,-12.218757,-0.076785594,Synthia,dataset\SYNTHIA_256\image\0008249.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.3345489501953125
-12516.304454855977,-4167.836886084921,10.593891,-1.2888284,Synthia,dataset\SYNTHIA_256\image\0006647.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.473297119140625
-6522.536637209994,-3281.994403661351,3.9019601,-3.6860616,Synthia,dataset\SYNTHIA_256\image\0005213.png,334.jpeg,dataset\original_cityscapes_inputs\334.jpeg,dataset\cityscapes_labels_100\334.jpeg,0.408599853515625
-580.6545297406416,602.9580210563778,-5.9753413,-6.3541183,Synthia,dataset\SYNTHIA_256\image\0007026.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.37933349609375
-8025.900129211325,-15879.425691706369,8.143658,-3.1020691,Synthia,dataset\SYNTHIA_256\image\0008752.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.5338287353515625
-17963.16203780451,5217.838231310094,11.1160145,4.9283524,Synthia,dataset\SYNTHIA_256\image\0000664.png,353.jpeg,dataset\original_cityscapes_inputs\353.jpeg,dataset\cityscapes_labels_100\353.jpeg,0.448089599609375
-8066.497187625775,15776.199614382742,3.6263201,8.721863,Synthia,dataset\SYNTHIA_256\image\0004214.png,189.jpeg,dataset\original_cityscapes_inputs\189.jpeg,dataset\cityscapes_labels_100\189.jpeg,0.5468597412109375
-19219.204840190323,2209.7776771704152,11.257338,4.575778,Synthia,dataset\SYNTHIA_256\image\0000672.png,423.jpeg,dataset\original_cityscapes_inputs\423.jpeg,dataset\cityscapes_labels_100\423.jpeg,0.3912506103515625
14342.559155848414,-17578.645210681272,-0.10652526,9.523471,Synthia,dataset\SYNTHIA_256\image\0003778.png,485.jpeg,dataset\original_cityscapes_inputs\485.jpeg,dataset\cityscapes_labels_100\485.jpeg,0.52618408203125
-14800.215026358353,7310.193733012005,5.5032573,6.0715075,Synthia,dataset\SYNTHIA_256\image\0008404.png,498.jpeg,dataset\original_cityscapes_inputs\498.jpeg,dataset\cityscapes_labels_100\498.jpeg,0.5587615966796875
14007.058860916224,12802.419029958326,-12.035814,-1.7956252,Synthia,dataset\SYNTHIA_256\image\0000238.png,486.jpeg,dataset\original_cityscapes_inputs\486.jpeg,dataset\cityscapes_labels_100\486.jpeg,0.48486328125
29957.79640452145,-14430.700962146038,-3.700762,-11.852719,Synthia,dataset\SYNTHIA_256\image\0009344.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.4198455810546875
6144.20698279664,-14271.701406320984,0.40954238,-9.060946,Synthia,dataset\SYNTHIA_256\image\0007610.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.553802490234375
-28499.376902003078,-134.49308897066916,13.071906,2.5959442,Synthia,dataset\SYNTHIA_256\image\0003665.png,498.jpeg,dataset\original_cityscapes_inputs\498.jpeg,dataset\cityscapes_labels_100\498.jpeg,0.5181121826171875
-16248.457805468286,-3988.3713893833833,10.158829,0.3405215,Synthia,dataset\SYNTHIA_256\image\0000859.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.3601226806640625
3677.025186265078,-12852.188007983128,-0.9382685,-7.87855,Synthia,dataset\SYNTHIA_256\image\0006203.png,189.jpeg,dataset\original_cityscapes_inputs\189.jpeg,dataset\cityscapes_labels_100\189.jpeg,0.4425506591796875
-7183.482282383532,-2879.755401895698,3.392909,-2.5373406,Synthia,dataset\SYNTHIA_256\image\0003796.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.588714599609375
7818.457591335788,2044.8634734233128,2.4666653,2.0089705,Synthia,dataset\SYNTHIA_256\image\0001451.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.426513671875
6535.097260002282,15956.00848752404,-9.5605135,2.893116,Synthia,dataset\SYNTHIA_256\image\0008224.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.3588104248046875
12256.553923062113,-10082.100012514527,-1.1282431,-10.202507,Synthia,dataset\SYNTHIA_256\image\0007015.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.4011993408203125
-3274.9082736367754,-20.612420187603046,1.9550484,0.14812797,Synthia,dataset\SYNTHIA_256\image\0003196.png,250.jpeg,dataset\original_cityscapes_inputs\250.jpeg,dataset\cityscapes_labels_100\250.jpeg,0.5702362060546875
-28376.73969584288,34.7064302766826,13.115416,2.082146,Synthia,dataset\SYNTHIA_256\image\0003713.png,272.jpeg,dataset\original_cityscapes_inputs\272.jpeg,dataset\cityscapes_labels_100\272.jpeg,0.7220458984375
-2834.4779348728302,-294.2975344062185,0.5612886,0.14126632,Synthia,dataset\SYNTHIA_256\image\0003362.png,250.jpeg,dataset\original_cityscapes_inputs\250.jpeg,dataset\cityscapes_labels_100\250.jpeg,0.809783935546875
777.5865658249314,-13693.250844166156,2.8879025,-5.818126,Synthia,dataset\SYNTHIA_256\image\0006723.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.5416717529296875
-5619.7959799424125,-9246.475369673857,4.904971,-2.628745,Synthia,dataset\SYNTHIA_256\image\0002786.png,485.jpeg,dataset\original_cityscapes_inputs\485.jpeg,dataset\cityscapes_labels_100\485.jpeg,0.5748138427734375
1245.6264607693279,-11748.850670216467,2.4511244,-6.6786513,Synthia,dataset\SYNTHIA_256\image\0005007.png,265.jpeg,dataset\original_cityscapes_inputs\265.jpeg,dataset\cityscapes_labels_100\265.jpeg,0.4916839599609375
20335.351372592144,-16542.467659096346,-0.55200696,-11.676635,Synthia,dataset\SYNTHIA_256\image\0005411.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.5874481201171875
23183.83998910182,8480.367360288355,-9.745219,-0.12824707,Synthia,dataset\SYNTHIA_256\image\0000136.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.5484619140625
-22185.698308612464,-1675.172050192342,11.584561,2.1747687,Synthia,dataset\SYNTHIA_256\image\0001755.png,485.jpeg,dataset\original_cityscapes_inputs\485.jpeg,dataset\cityscapes_labels_100\485.jpeg,0.3854217529296875
-14748.796698655146,-6358.218692284139,10.976505,-0.24254112,Synthia,dataset\SYNTHIA_256\image\0006720.png,485.jpeg,dataset\original_cityscapes_inputs\485.jpeg,dataset\cityscapes_labels_100\485.jpeg,0.5664215087890625
10149.786633538724,-12344.87112510819,2.4097664,-7.5294695,Synthia,dataset\SYNTHIA_256\image\0005087.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.4794921875
-2800.969988970551,5477.886368152943,2.7955608,8.078159,Synthia,dataset\SYNTHIA_256\image\0005321.png,235.jpeg,dataset\original_cityscapes_inputs\235.jpeg,dataset\cityscapes_labels_100\235.jpeg,0.609619140625
3833.7686925923736,16878.817519712964,-8.425695,6.9054656,Synthia,dataset\SYNTHIA_256\image\0005935.png,423.jpeg,dataset\original_cityscapes_inputs\423.jpeg,dataset\cityscapes_labels_100\423.jpeg,0.47552490234375
-15163.979693310008,-1828.5214495976384,9.576195,2.1206546,Synthia,dataset\SYNTHIA_256\image\0003327.png,209.jpeg,dataset\original_cityscapes_inputs\209.jpeg,dataset\cityscapes_labels_100\209.jpeg,0.4620361328125
-616.3130657020386,-8436.748905821756,6.5516014,-6.3611026,Synthia,dataset\SYNTHIA_256\image\0003939.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.60980224609375
-14684.476503697837,13133.587353752215,6.7036247,6.0529175,Synthia,dataset\SYNTHIA_256\image\0007667.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.5283050537109375
28734.358012246506,-6103.641810007075,-3.491682,-10.983124,Synthia,dataset\SYNTHIA_256\image\0002870.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.5741729736328125
8881.963661425412,9891.412837261687,-8.652208,2.564911,Synthia,dataset\SYNTHIA_256\image\0002688.png,353.jpeg,dataset\original_cityscapes_inputs\353.jpeg,dataset\cityscapes_labels_100\353.jpeg,0.7004241943359375
738.0156746509449,17051.273399679867,-13.700641,3.8413072,Synthia,dataset\SYNTHIA_256\image\0003621.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.5888671875
18272.1206276965,-9682.189936730367,-4.0336313,-9.669893,Synthia,dataset\SYNTHIA_256\image\0005063.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.49456787109375
-9136.16748702097,-6874.767977495401,7.1973658,-0.49701515,Synthia,dataset\SYNTHIA_256\image\0009077.png,70.jpeg,dataset\original_cityscapes_inputs\70.jpeg,dataset\cityscapes_labels_100\70.jpeg,0.51214599609375
9592.625999349766,1892.1306472967367,-4.5274906,-4.647516,Synthia,dataset\SYNTHIA_256\image\0002655.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.626129150390625
-10781.067721514892,-8784.941933160251,7.687314,-2.186789,Synthia,dataset\SYNTHIA_256\image\0007212.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.44281005859375
17651.080279107664,-10707.67407676766,-6.238226,-10.805895,Synthia,dataset\SYNTHIA_256\image\0003430.png,344.jpeg,dataset\original_cityscapes_inputs\344.jpeg,dataset\cityscapes_labels_100\344.jpeg,0.5102691650390625
18944.031009870796,-5352.137532324204,-6.2863874,-8.350434,Synthia,dataset\SYNTHIA_256\image\0004943.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.60406494140625
17203.77376119059,10844.088510437774,-9.244695,0.59196293,Synthia,dataset\SYNTHIA_256\image\0002132.png,353.jpeg,dataset\original_cityscapes_inputs\353.jpeg,dataset\cityscapes_labels_100\353.jpeg,0.5274658203125
-10384.862003830054,-9065.131853969595,7.027208,-2.3612401,Synthia,dataset\SYNTHIA_256\image\0006801.png,353.jpeg,dataset\original_cityscapes_inputs\353.jpeg,dataset\cityscapes_labels_100\353.jpeg,0.437164306640625
-16845.606132527853,-1533.8171738585565,11.070523,0.84431237,Synthia,dataset\SYNTHIA_256\image\0007695.png,423.jpeg,dataset\original_cityscapes_inputs\423.jpeg,dataset\cityscapes_labels_100\423.jpeg,0.5170745849609375
-23497.64816315202,-2023.1106295396296,11.9617605,2.1286702,Synthia,dataset\SYNTHIA_256\image\0001752.png,485.jpeg,dataset\original_cityscapes_inputs\485.jpeg,dataset\cityscapes_labels_100\485.jpeg,0.4232025146484375
20317.30057995012,-8937.953761241986,-2.9458578,-10.825347,Synthia,dataset\SYNTHIA_256\image\0006543.png,195.jpeg,dataset\original_cityscapes_inputs\195.jpeg,dataset\cityscapes_labels_100\195.jpeg,0.5240325927734375
-2311.16650201291,3799.2741874918015,-2.650012,3.1748242,Synthia,dataset\SYNTHIA_256\image\0001292.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.434295654296875
13918.909464532604,-19724.98412952495,-0.7271987,-8.945406,Synthia,dataset\SYNTHIA_256\image\0004166.png,423.jpeg,dataset\original_cityscapes_inputs\423.jpeg,dataset\cityscapes_labels_100\423.jpeg,0.601959228515625
6990.710746627795,10810.267644981492,-12.00771,3.1277506,Synthia,dataset\SYNTHIA_256\image\0000918.png,272.jpeg,dataset\original_cityscapes_inputs\272.jpeg,dataset\cityscapes_labels_100\272.jpeg,0.5033721923828125
15572.687762126176,8984.447563693064,-11.86425,0.369161,Synthia,dataset\SYNTHIA_256\image\0004270.png,200.jpeg,dataset\original_cityscapes_inputs\200.jpeg,dataset\cityscapes_labels_100\200.jpeg,0.5157623291015625
-14064.299890964148,-3318.557626399046,8.170642,1.8553281,Synthia,dataset\SYNTHIA_256\image\0004886.png,272.jpeg,dataset\original_cityscapes_inputs\272.jpeg,dataset\cityscapes_labels_100\272.jpeg,0.643829345703125
-781.2889704544607,-8006.367193629833,2.6305392,-3.6647975,Synthia,dataset\SYNTHIA_256\image\0005146.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.365570068359375
-2927.879980541335,-7366.526388411561,4.8811264,-6.7211533,Synthia,dataset\SYNTHIA_256\image\0004421.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.7506866455078125
1139.5075944897458,23284.42509696812,-11.154431,4.6222644,Synthia,dataset\SYNTHIA_256\image\0002056.png,353.jpeg,dataset\original_cityscapes_inputs\353.jpeg,dataset\cityscapes_labels_100\353.jpeg,0.493896484375
-665.3909072472615,-6834.324614450156,4.103447,-0.060102727,Synthia,dataset\SYNTHIA_256\image\0001374.png,209.jpeg,dataset\original_cityscapes_inputs\209.jpeg,dataset\cityscapes_labels_100\209.jpeg,0.4688262939453125
-19413.13705145089,-4436.693275698782,12.094929,0.5769052,Synthia,dataset\SYNTHIA_256\image\0006785.png,272.jpeg,dataset\original_cityscapes_inputs\272.jpeg,dataset\cityscapes_labels_100\272.jpeg,0.555023193359375
7203.5907667817855,-7194.378979358263,-5.0206966,-8.089574,Synthia,dataset\SYNTHIA_256\image\0007392.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.512237548828125
-24019.212901078437,268.00315601506327,12.127978,2.714831,Synthia,dataset\SYNTHIA_256\image\0008139.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.4405059814453125
25532.771474953497,-13245.67503963363,-5.230705,-10.61028,Synthia,dataset\SYNTHIA_256\image\0007976.png,475.jpeg,dataset\original_cityscapes_inputs\475.jpeg,dataset\cityscapes_labels_100\475.jpeg,0.4958953857421875
12428.24531780872,13158.312975085868,-11.706598,1.7797798,Synthia,dataset\SYNTHIA_256\image\0001123.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.5089874267578125
2246.375558482108,14530.815743563582,-11.594423,3.5195727,Synthia,dataset\SYNTHIA_256\image\0007889.png,265.jpeg,dataset\original_cityscapes_inputs\265.jpeg,dataset\cityscapes_labels_100\265.jpeg,0.4420166015625
15248.230412269502,-1201.7954007655521,-7.45523,-1.8850871,Synthia,dataset\SYNTHIA_256\image\0004295.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.5496063232421875
-306.46436422351695,-7787.48086202311,-0.55022866,-3.540891,Synthia,dataset\SYNTHIA_256\image\0008989.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.570587158203125
-8950.559661674715,13602.318915783162,4.747981,6.5378366,Synthia,dataset\SYNTHIA_256\image\0005821.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.4074859619140625
-5924.736608411328,-11449.646770006117,6.3102574,-3.3758557,Synthia,dataset\SYNTHIA_256\image\0002044.png,288.jpeg,dataset\original_cityscapes_inputs\288.jpeg,dataset\cityscapes_labels_100\288.jpeg,0.4486541748046875
6322.146019750052,-3732.1839801758165,-5.737334,-7.3630543,Synthia,dataset\SYNTHIA_256\image\0004607.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.74298095703125
87.9059362086599,2636.4588954960514,-6.153424,-1.6076201,Synthia,dataset\SYNTHIA_256\image\0003679.png,250.jpeg,dataset\original_cityscapes_inputs\250.jpeg,dataset\cityscapes_labels_100\250.jpeg,0.5369110107421875
-20523.369276625104,-1140.8223098731473,11.176608,2.2419133,Synthia,dataset\SYNTHIA_256\image\0006427.png,89.jpeg,dataset\original_cityscapes_inputs\89.jpeg,dataset\cityscapes_labels_100\89.jpeg,0.463226318359375
-6918.185383516917,8536.989449314284,2.529516,4.770083,Synthia,dataset\SYNTHIA_256\image\0009161.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.649169921875
-5302.006237322682,-15331.75071461422,7.8262553,-4.242818,Synthia,dataset\SYNTHIA_256\image\0006931.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.6388397216796875
-1096.143623356275,-15166.122841499036,6.0208907,-4.775802,Synthia,dataset\SYNTHIA_256\image\0007739.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.516693115234375
20002.694334884996,-4895.849872543399,-5.8393154,-10.533667,Synthia,dataset\SYNTHIA_256\image\0002857.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.5638885498046875
18866.746426905935,-9906.884462034574,-6.54963,9.879185,Synthia,dataset\SYNTHIA_256\image\0004534.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.5208740234375
13756.476890121412,21013.164649829392,-13.710006,0.09808004,Synthia,dataset\SYNTHIA_256\image\0000935.png,288.jpeg,dataset\original_cityscapes_inputs\288.jpeg,dataset\cityscapes_labels_100\288.jpeg,0.3445892333984375
-7915.396447472046,-4973.123227264298,6.608355,-6.396691,Synthia,dataset\SYNTHIA_256\image\0003902.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.64971923828125
-21378.294500582128,-4100.902366438192,11.660335,1.584041,Synthia,dataset\SYNTHIA_256\image\0006858.png,347.jpeg,dataset\original_cityscapes_inputs\347.jpeg,dataset\cityscapes_labels_100\347.jpeg,0.394195556640625
11356.123752005919,-12248.302815165112,1.5269277,-8.985937,Synthia,dataset\SYNTHIA_256\image\0005291.png,486.jpeg,dataset\original_cityscapes_inputs\486.jpeg,dataset\cityscapes_labels_100\486.jpeg,0.564453125
15577.922692307362,-5505.078433783039,-2.6534631,-10.83646,Synthia,dataset\SYNTHIA_256\image\0005788.png,272.jpeg,dataset\original_cityscapes_inputs\272.jpeg,dataset\cityscapes_labels_100\272.jpeg,0.536773681640625
-7949.643409562487,-7150.780077111222,5.854316,-0.74897105,Synthia,dataset\SYNTHIA_256\image\0009204.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.4927520751953125
16000.134443272538,10273.92260871376,-11.289247,-1.2149738,Synthia,dataset\SYNTHIA_256\image\0000063.png,174.jpeg,dataset\original_cityscapes_inputs\174.jpeg,dataset\cityscapes_labels_100\174.jpeg,0.481475830078125
10669.545235641457,-745.2262800815166,-2.8917985,7.914266,Synthia,dataset\SYNTHIA_256\image\0000582.png,248.jpeg,dataset\original_cityscapes_inputs\248.jpeg,dataset\cityscapes_labels_100\248.jpeg,0.512939453125
-23422.616523587705,1463.0267181012312,12.533763,3.2331853,Synthia,dataset\SYNTHIA_256\image\0005816.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.4305877685546875
6826.960557384801,-1764.3778419783357,-10.305112,-4.4299603,Synthia,dataset\SYNTHIA_256\image\0003277.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.5846710205078125
-18871.16060969877,-6577.907670407708,10.460345,1.0556906,Synthia,dataset\SYNTHIA_256\image\0008010.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.4073028564453125
-21368.1006838079,-2911.2692452492483,10.906355,1.7203689,Synthia,dataset\SYNTHIA_256\image\0005365.png,480.jpeg,dataset\original_cityscapes_inputs\480.jpeg,dataset\cityscapes_labels_100\480.jpeg,0.5164947509765625
-20964.61552982875,1480.4352264873512,13.527263,3.762351,Synthia,dataset\SYNTHIA_256\image\0007680.png,272.jpeg,dataset\original_cityscapes_inputs\272.jpeg,dataset\cityscapes_labels_100\272.jpeg,0.552032470703125
-11468.622525839472,9043.012175969527,3.9507084,4.681254,Synthia,dataset\SYNTHIA_256\image\0008696.png,209.jpeg,dataset\original_cityscapes_inputs\209.jpeg,dataset\cityscapes_labels_100\209.jpeg,0.4281463623046875
-26178.755015025326,-2600.2795248922025,12.654007,1.9063734,Synthia,dataset\SYNTHIA_256\image\0004775.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.6670074462890625
10879.94031409972,-8265.438649591546,-3.8688335,-7.7003093,Synthia,dataset\SYNTHIA_256\image\0008671.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.4465484619140625
-7667.232687001784,-11714.854045057074,7.424147,-3.44958,Synthia,dataset\SYNTHIA_256\image\0006644.png,222.jpeg,dataset\original_cityscapes_inputs\222.jpeg,dataset\cityscapes_labels_100\222.jpeg,0.51568603515625
7261.171306691251,-4107.747969379784,4.7473073,-7.6843014,Synthia,dataset\SYNTHIA_256\image\0004386.png,272.jpeg,dataset\original_cityscapes_inputs\272.jpeg,dataset\cityscapes_labels_100\272.jpeg,0.6600341796875
5659.051216345446,7035.584988381775,-6.2314367,5.7396665,Synthia,dataset\SYNTHIA_256\image\0008029.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.4194488525390625
9756.079962606638,548.0526606490062,-5.43737,7.3192234,Synthia,dataset\SYNTHIA_256\image\0003417.png,344.jpeg,dataset\original_cityscapes_inputs\344.jpeg,dataset\cityscapes_labels_100\344.jpeg,0.5048675537109375
-1062.584661177329,-2382.233659117326,2.1924822,0.046809357,Synthia,dataset\SYNTHIA_256\image\0004058.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.6908416748046875
17555.184077751735,-2885.970683504259,-8.906773,-8.37056,Synthia,dataset\SYNTHIA_256\image\0003014.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.4755859375
-3421.254157061351,5304.670877734953,-2.0681279,2.047787,Synthia,dataset\SYNTHIA_256\image\0008861.png,265.jpeg,dataset\original_cityscapes_inputs\265.jpeg,dataset\cityscapes_labels_100\265.jpeg,0.4615478515625
-11845.942302332713,-7295.892491510572,7.994711,-1.282833,Synthia,dataset\SYNTHIA_256\image\0003419.png,248.jpeg,dataset\original_cityscapes_inputs\248.jpeg,dataset\cityscapes_labels_100\248.jpeg,0.4708251953125
-15471.075280185245,6431.994362666525,11.22049,5.7846994,Synthia,dataset\SYNTHIA_256\image\0005670.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.646636962890625
-15252.42152606556,-3299.3471052223867,9.928128,0.02899069,Synthia,dataset\SYNTHIA_256\image\0007298.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.3697967529296875
6688.214805327125,23443.46847801393,-9.438179,5.5245075,Synthia,dataset\SYNTHIA_256\image\0008006.png,147.jpeg,dataset\original_cityscapes_inputs\147.jpeg,dataset\cityscapes_labels_100\147.jpeg,0.3775634765625
-13274.65721083568,-1295.6174394404372,8.099633,1.5216197,Synthia,dataset\SYNTHIA_256\image\0000167.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.610382080078125
2778.267964062767,5651.7732027475795,-2.934884,4.3897295,Synthia,dataset\SYNTHIA_256\image\0000788.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.4357452392578125
-13318.043879509238,8396.886849781284,5.7765555,5.4581075,Synthia,dataset\SYNTHIA_256\image\0009148.png,485.jpeg,dataset\original_cityscapes_inputs\485.jpeg,dataset\cityscapes_labels_100\485.jpeg,0.6204071044921875
-6924.949040693512,5343.705960727478,5.543109,7.616722,Synthia,dataset\SYNTHIA_256\image\0001613.png,200.jpeg,dataset\original_cityscapes_inputs\200.jpeg,dataset\cityscapes_labels_100\200.jpeg,0.557769775390625
3761.405988485548,16063.736980387748,-9.31429,5.2777596,Synthia,dataset\SYNTHIA_256\image\0008270.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.4732666015625
-13769.238673157866,8599.207683793182,5.5859346,5.221969,Synthia,dataset\SYNTHIA_256\image\0004167.png,423.jpeg,dataset\original_cityscapes_inputs\423.jpeg,dataset\cityscapes_labels_100\423.jpeg,0.6367950439453125
-5563.796852719999,4326.907567208818,1.8629928,5.5647078,Synthia,dataset\SYNTHIA_256\image\0002979.png,101.jpeg,dataset\original_cityscapes_inputs\101.jpeg,dataset\cityscapes_labels_100\101.jpeg,0.426544189453125
-9985.384369997319,-10200.96341386917,6.5522547,-1.9990575,Synthia,dataset\SYNTHIA_256\image\0007865.png,277.jpeg,dataset\original_cityscapes_inputs\277.jpeg,dataset\cityscapes_labels_100\277.jpeg,0.4647216796875
-16607.042848675912,-4876.388618307409,8.991548,1.3228531,Synthia,dataset\SYNTHIA_256\image\0003461.png,91.jpeg,dataset\original_cityscapes_inputs\91.jpeg,dataset\cityscapes_labels_100\91.jpeg,0.492950439453125
-2790.048954495426,-4370.981121985429,4.1566315,-4.653793,Synthia,dataset\SYNTHIA_256\image\0006757.png,272.jpeg,dataset\original_cityscapes_inputs\272.jpeg,dataset\cityscapes_labels_100\272.jpeg,0.6094970703125
9823.09986927991,1084.2106240260828,-6.8955407,6.666986,Synthia,dataset\SYNTHIA_256\image\0001990.png,260.jpeg,dataset\original_cityscapes_inputs\260.jpeg,dataset\cityscapes_labels_100\260.jpeg,0.4762420654296875
-9142.668447866043,-10672.860447121511,8.040566,-2.659163,Synthia,dataset\SYNTHIA_256\image\0006925.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.652618408203125
-17710.090790589835,603.5874511426138,10.453927,2.6555812,Synthia,dataset\SYNTHIA_256\image\0003217.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.5066680908203125
9894.995932222815,-14471.216227502688,-0.21412317,-9.470907,Synthia,dataset\SYNTHIA_256\image\0004618.png,188.jpeg,dataset\original_cityscapes_inputs\188.jpeg,dataset\cityscapes_labels_100\188.jpeg,0.772186279296875
11451.706986947107,-1178.442128768829,-9.009481,-6.253318,Synthia,dataset\SYNTHIA_256\image\0003369.png,250.jpeg,dataset\original_cityscapes_inputs\250.jpeg,dataset\cityscapes_labels_100\250.jpeg,0.7248077392578125
